timestamp_unix,timestamp_iso,participant_full_id,respiratory_rate_brpm,missing_value_reason
1770009060000,2026-02-02T05:11:00Z,1788-1-1-GV,,device_not_recording
1770009120000,2026-02-02T05:12:00Z,1788-1-1-GV,,device_not_recording
1770009180000,2026-02-02T05:13:00Z,1788-1-1-GV,,device_not_recording
1770009240000,2026-02-02T05:14:00Z,1788-1-1-GV,,device_not_recording
1770009300000,2026-02-02T05:15:00Z,1788-1-1-GV,,device_not_recording
1770009360000,2026-02-02T05:16:00Z,1788-1-1-GV,,device_not_recording
1770009420000,2026-02-02T05:17:00Z,1788-1-1-GV,,device_not_recording
1770009480000,2026-02-02T05:18:00Z,1788-1-1-GV,,device_not_recording
1770009540000,2026-02-02T05:19:00Z,1788-1-1-GV,,device_not_recording
1770009600000,2026-02-02T05:20:00Z,1788-1-1-GV,,device_not_recording
1770009660000,2026-02-02T05:21:00Z,1788-1-1-GV,,device_not_recording
1770009720000,2026-02-02T05:22:00Z,1788-1-1-GV,,device_not_recording
1770009780000,2026-02-02T05:23:00Z,1788-1-1-GV,,device_not_recording
1770009840000,2026-02-02T05:24:00Z,1788-1-1-GV,,device_not_recording
1770009900000,2026-02-02T05:25:00Z,1788-1-1-GV,,device_not_recording
1770009960000,2026-02-02T05:26:00Z,1788-1-1-GV,,device_not_recording
1770010020000,2026-02-02T05:27:00Z,1788-1-1-GV,,device_not_recording
1770010080000,2026-02-02T05:28:00Z,1788-1-1-GV,,device_not_recording
1770010140000,2026-02-02T05:29:00Z,1788-1-1-GV,,device_not_recording
1770010200000,2026-02-02T05:30:00Z,1788-1-1-GV,,device_not_recording
1770010260000,2026-02-02T05:31:00Z,1788-1-1-GV,,device_not_recording
1770010320000,2026-02-02T05:32:00Z,1788-1-1-GV,,device_not_recording
1770010380000,2026-02-02T05:33:00Z,1788-1-1-GV,,device_not_recording
1770010440000,2026-02-02T05:34:00Z,1788-1-1-GV,,device_not_recording
1770010500000,2026-02-02T05:35:00Z,1788-1-1-GV,,device_not_recording
1770010560000,2026-02-02T05:36:00Z,1788-1-1-GV,,device_not_recording
1770010620000,2026-02-02T05:37:00Z,1788-1-1-GV,,device_not_recording
1770010680000,2026-02-02T05:38:00Z,1788-1-1-GV,,device_not_recording
1770010740000,2026-02-02T05:39:00Z,1788-1-1-GV,,device_not_recording
1770010800000,2026-02-02T05:40:00Z,1788-1-1-GV,,device_not_recording
1770010860000,2026-02-02T05:41:00Z,1788-1-1-GV,,device_not_recording
1770010920000,2026-02-02T05:42:00Z,1788-1-1-GV,,device_not_recording
1770010980000,2026-02-02T05:43:00Z,1788-1-1-GV,,device_not_recording
1770011040000,2026-02-02T05:44:00Z,1788-1-1-GV,,device_not_recording
1770011100000,2026-02-02T05:45:00Z,1788-1-1-GV,,device_not_recording
1770011160000,2026-02-02T05:46:00Z,1788-1-1-GV,,device_not_recording
1770011220000,2026-02-02T05:47:00Z,1788-1-1-GV,,device_not_recording
1770011280000,2026-02-02T05:48:00Z,1788-1-1-GV,,device_not_recording
1770011340000,2026-02-02T05:49:00Z,1788-1-1-GV,,device_not_recording
1770011400000,2026-02-02T05:50:00Z,1788-1-1-GV,,device_not_recording
1770011460000,2026-02-02T05:51:00Z,1788-1-1-GV,,device_not_recording
1770011520000,2026-02-02T05:52:00Z,1788-1-1-GV,,device_not_recording
